序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
216,道氏转债!!,123007,2018/1/26,道氏技术,300409,建筑,建筑行业,109,0.23%,-0.39%,11.64,-0.60%,1,0.30%,111.3,14.95,2.22,77.86,40.00%,转股中,3.56年,1.56年,5.70%,4.40%,3,54,0.60%,0.01%,-3.34%,-3.64%,94.08,92.86,7.25,100.11,8.90%,63%,32%,16%,0.27,AA-,5.33%,149.00 ,140.1,46.1,-0.50%,16,道氏转债!!
69,永创转债!,113559,2020/1/10,永创智能,603901,机械装备,专用设备,102.87,-0.69%,0.69%,7.28,0.00%,2.1,0.40%,118.9,10.39,2.41,70.07,46.80%,23天,5.55年,3.55年,15.90%,11.20%,5.1,32,2.71%,2.09%,0.56%,0.29%,85.71,88.13,9.76,97.9,5.10%,44%,27%,17%,0.3,AA-,5.70%,149.67 ,135.7,47.5,-0.50%,27,永创转债!
2,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,131.44,-2.31%,2.07%,61,-0.33%,7.8,1.20%,114.2,54.97,13.8,110.97,18.40%,4月26天,5.88年,3.88年,1.10%,1.30%,5,438,-2.40%,-2.82%,-5.73%,-5.89%,86.25,87.6,35.05,122.65,7.20%,54%,31%,16%,0.75,AA,4.70%,149.84 ,151.9,64.3,-1.00%,4,健友转债
177,寒锐转债!!,123017,2018/12/24,寒锐钴业,300618,有色金属,小金属,118.401,-1.50%,-0.04%,51.38,-2.82%,3.3,0.70%,110.8,57.48,7.96,89.39,32.50%,转股中,4.46年,2.46年,2.90%,2.60%,4,138,-1.51%,-1.94%,-5.11%,-5.33%,90.26,88.32,15.96,104.29,13.50%,71%,36%,16%,0.55,AA-,5.33%,150.90 ,147.4,57.2,1.00%,15,寒锐转债!!
27,联创转债!,128101,2020/4/13,联创电子,2036,电子,液晶显示,113.011,-0.69%,0.47%,11.86,-0.50%,2.7,0.80%,115.1,14.48,3.65,81.91,38.00%,3月17天,5.78年,3.78年,2.70%,2.20%,3,110,0.32%,-0.15%,-2.20%,-2.37%,86.57,88.7,14.8,103.5,9.20%,56%,31%,17%,0.44,AA,4.70%,151.01 ,144.1,55.4,-14.00%,15,联创转债!
73,新莱转债,123037,2020/1/22,新莱应材,300260,机械装备,通用设备,156.51,2.04%,2.55%,18.48,4.82%,1065,245%,118.2,11.18,4.71,165.3,-5.30%,23天,5.54年,3.54年,7.50%,12.40%,2.8,37,-5.04%,-5.57%,-10.20%,-10.30%,80.46,80.36,92.41,172.78,-9.40%,65%,<2%,17%,0.95,A+,7.40%,151.21 ,147.7,67.3,6.50%,16,新莱转债
99,浦发转债!,110059,2019/11/15,浦发银行,600000,金融,银行行业,104.38,0.06%,0.01%,10.67,0.28%,264,0.50%,117.8,15.05,0.61,70.9,47.20%,转股中,5.39年,无权,16.00%,11.30%,500,3132,2.33%,1.72%,无权,无权,无权,97.33,5.81,103.14,1.20%,20%,20%,17%,0.23,AAA,3.70%,151.58 ,137.9,40.5,2.40%,82,浦发转债!
148,岱勒转债!,123024,2019/4/17,岱勒新材,300700,机械装备,专用设备,103.302,-0.75%,0.80%,17.33,0.23%,3.3,1.50%,113,24.9,2.9,69.6,48.40%,转股中,3.79年,1.79年,14.70%,10.20%,2.1,14,2.42%,1.79%,-0.77%,-0.95%,89.14,87.62,7.26,94.88,8.90%,61%,37%,18%,0.22,A+,7.03%,151.70 ,137,47.9,4.50%,35,岱勒转债!
146,大丰转债!,113530,2019/4/18,大丰实业,603081,建筑,装饰工程,105.13,0.12%,-0.18%,11.97,-0.33%,1.2,0.20%,121.6,16.76,2.49,71.42,47.20%,转股中,4.81年,2.81年,13.10%,9.40%,6.3,48,3.13%,2.34%,-0.52%,-0.75%,91.37,99.58,4.6,104.17,0.90%,48%,19%,16%,0.18,AA,4.33%,152.33 ,138.8,39.3,3.60%,37,大丰转债!
225,铁汉转债!,123004,2018/1/26,铁汉生态,300197,城市公用,生态环境,101.818,-0.24%,0.48%,2.69,2.67%,3.2,0.40%,109.8,3.98,1.21,67.59,50.60%,转股中,3.53年,1.53年,13.20%,8.90%,8.3,63,2.20%,1.66%,0.43%,0.13%,95.47,94.79,2.4,97.19,4.80%,57%,30%,15%,0.09,AA,4.33%,152.42 ,136,40.6,3.20%,30,铁汉转债!
239,国君转债!,113013,2017/7/24,国泰君安,601211,金融,证券行业,114,0.17%,0.01%,15.96,0.63%,38,0.50%,109.3,19.4,1.16,82.27,38.60%,转股中,3年31天,无权,4.90%,4.10%,70,1422,-1.39%,-1.94%,无权,无权,无权,99.03,5.82,104.86,8.70%,29%,31%,17%,0.28,AAA,3.33%,152.60 ,145.7,46.7,-0.40%,15,国君转债!
149,迪森转债!,123023,2019/4/16,迪森股份,300335,能源电力,电力供应,99.855,-0.62%,0.58%,4.7,-0.21%,4,0.70%,114.9,7.19,1.26,65.37,52.80%,转股中,4.79年,3.79年,35.20%,23.00%,6,17,3.03%,2.45%,1.36%,1.09%,89.22,94.16,4.69,98.85,1.00%,39%,23%,18%,0.18,AA,4.33%,152.66 ,134.3,40.2,2.70%,52,迪森转债!
93,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED行,116.789,0.68%,-1.18%,5.94,-1.16%,1.8,0.20%,115.6,6.98,1.79,85.1,37.20%,转股中,5.44年,3.44年,5.30%,4.50%,8,151,-0.19%,-0.70%,-3.18%,-3.38%,89.92,92.88,13.94,106.82,9.30%,50%,29%,17%,0.43,AA+,4.20%,153.99 ,148.5,55.6,1.50%,18,利德转债!
136,核能转债!,113026,2019/5/8,中国核电,601985,能源电力,核电,101.52,-0.02%,0.13%,4.12,0.73%,16,0.20%,109.8,6.2,1.28,66.45,52.80%,转股中,4.86年,2.86年,12.20%,8.10%,78,641,1.66%,1.27%,0.58%,0.37%,93.63,93.92,2.95,96.87,4.80%,19%,22%,15%,0.15,AAA,3.33%,154.32 ,136.6,42.7,-1.40%,50,核能转债!
243,骆驼转债!,113012,2017/7/18,骆驼股份,601311,汽车,零部件制,104.61,-0.57%,0.49%,9.23,-1.18%,3.6,0.70%,107.8,13.29,1.23,69.45,50.60%,转股中,2.80年,0.80年,6.40%,4.40%,5.1,80,1.09%,0.56%,-3.04%,-3.35%,97.62,96.26,2.38,98.65,6.00%,37%,35%,16%,0.07,AA,4.19%,155.21 ,139.8,42.2,1.70%,17,骆驼转债!
242,永东转债!,128014,2017/7/18,永东股份,2753,石油天然,化工,102.9,-0.91%,0.59%,8.46,-3.53%,2,0.60%,111.3,12.64,1.83,66.93,53.70%,转股中,2.86年,0.86年,10.60%,7.10%,3.4,32,2.82%,2.07%,-1.04%,-1.38%,96.64,96.51,1.95,98.46,4.50%,52%,31%,17%,0.09,AA-,5.19%,156.60 ,138.9,42.2,5.70%,42,永东转债!
160,中信转债!,113021,2019/3/19,中信银行,601998,金融,银行行业,106.56,-0.14%,0.28%,5.11,0.79%,55,0.10%,118.8,7.22,0.54,70.78,50.60%,转股中,4.74年,无权,16.00%,11.30%,400,2501,2.39%,1.67%,无权,无权,无权,102.15,4.17,106.33,0.20%,22%,19%,17%,0.17,AAA,3.33%,157.16 ,142.3,40.2,0.70%,58,中信转债!
195,威帝转债,113514,2018/8/13,威帝股份,603023,汽车,零部件制,139.09,0.51%,-0.80%,5.71,-0.35%,181,136%,111.1,4.85,3.75,117.73,18.10%,转股中,3年44天,1年44天,3.70%,4.40%,1,26,-7.04%,-7.63%,-20.20%,-20.40%,93.38,90.19,36.19,126.38,10.10%,49%,37%,18%,0.81,A+,7.03%,157.19 ,160.4,67.1,-0.80%,29,威帝转债
194,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,125.19,-0.05%,-0.28%,4.97,-0.60%,286,177%,110.9,5.31,0.99,93.6,33.80%,转股中,4年44天,2年44天,3.80%,3.60%,1.3,34,-2.96%,-3.42%,-8.10%,-8.35%,91.95,89.98,20.26,110.24,13.60%,41%,39%,18%,0.55,AA-,5.33%,158.99 ,156.8,64.8,1.90%,16,万顺转债
139,核建转债!,113024,2019/4/26,中国核建,601611,建筑,建筑工程,101.5,-0.10%,0.06%,6.27,-0.32%,9,0.30%,109.7,9.87,1.62,63.53,59.80%,转股中,4.84年,2.84年,18.00%,11.50%,30,166,1.65%,1.26%,0.56%,0.35%,93.59,93.89,2.64,96.53,5.20%,32%,28%,16%,0.13,AAA,3.33%,161.30 ,139.5,45.6,-0.60%,42,核建转债!
130,大业转债!,113535,2019/6/3,大业股份,603278,汽车,零部件制,100.87,-0.50%,0.45%,7.88,-0.51%,7.7,1.50%,113.1,12.56,1.43,62.74,60.80%,转股中,3.92年,1.92年,21.90%,13.70%,5,23,3.00%,2.37%,0.47%,0.29%,93.25,95.96,2.44,98.4,2.50%,47%,27%,18%,0.11,AA,4.33%,161.67 ,139,43,2.60%,54,大业转债!
252,航信转债!!,110031,2015/6/30,航天信息,600271,计算机及,软件开发,112.3,-1.06%,1.07%,16.35,0.37%,3.5,0.10%,108.5,21.79,2.75,75.03,49.70%,转股中,1年6.0天,回售中,7.90%,5.90%,24,305,-3.37%,-4.87%,回售中,回售中,100.23,105.14,0.19,105.33,6.60%,40%,51%,17%,0.03,AAA,3.19%,162.00 ,149.6,44.4,-1.70%,16,航信转债!!
36,科达转债!,113569,2020/4/8,苏州科达,603660,通信互联,物联网,103.2,-0.09%,-0.21%,9.63,-1.33%,2.3,0.40%,120.7,14.88,2.8,64.72,59.50%,3月9天,5.76年,3.76年,10.60%,6.90%,5.2,49,2.81%,2.17%,0.21%,0.01%,83.9,88.29,7.15,95.44,8.10%,52%,30%,17%,0.23,AA-,5.70%,162.70 ,141.7,53.4,-0.40%,20,科达转债!
156,中鼎转2!,127011,2019/4/4,中鼎股份,887,汽车,零部件制,105.602,-0.82%,0.61%,7.9,-1.25%,11,0.90%,115.2,11.79,1.1,67.01,57.60%,转股中,4.75年,2.75年,12.40%,8.30%,12,96,1.88%,1.30%,-0.68%,-0.91%,92.87,96.7,3.92,100.62,5.00%,39%,29%,17%,0.16,AA+,3.83%,163.20 ,144.2,47.5,1.90%,30,中鼎转2!
115,翔鹭转债!,128072,2019/9/16,翔鹭钨业,2842,有色金属,小金属,102.814,-0.19%,-0.04%,9.83,-1.01%,0.8,0.30%,115.5,15.36,2.98,64,60.70%,转股中,5.21年,3.21年,11.20%,7.20%,3,27,2.31%,1.76%,0.30%,0.07%,86.32,87.09,7.07,94.17,9.20%,62%,34%,18%,0.23,AA-,5.70%,163.51 ,141.6,54.5,1.30%,29,翔鹭转债!
95,通光转债!,123034,2019/11/28,通光线缆,300265,通信互联,通信设备,151,0.13%,0.91%,10.68,1.04%,303,121%,118.5,7.98,3.55,133.83,12.80%,转股中,5.41年,3.41年,4.40%,5.90%,1.7,37,-4.46%,-5.01%,-9.99%,-10.20%,80.81,81.21,52.63,133.84,12.80%,57%,>100%,17%,1,A+,7.40%,163.80 ,168.2,87,-12.00%,29,通光转债!
205,新凤转债!,113508,2018/5/16,新凤鸣,603225,服装纺织,纺织行业,103.09,-0.74%,0.75%,9.98,0.10%,10,0.50%,112.3,15.78,1.23,63.24,63.00%,转股中,3.89年,1.89年,15.40%,9.70%,21,140,2.27%,1.67%,-0.14%,-0.40%,94.28,95.52,1.91,97.43,5.80%,46%,33%,16%,0.1,AA,4.33%,166.09 ,142.9,47.4,0.60%,28,新凤转债!
249,广汽转债!,113009,2016/2/4,广汽集团,601238,汽车,乘用车,107.65,-0.72%,0.72%,9.64,0.21%,21,0.80%,107.5,14.41,1.24,66.9,60.90%,转股中,1.63年,回售中,2.60%,1.70%,25,987,-0.09%,-0.95%,回售中,回售中,100.25,102.18,0.1,102.29,5.20%,37%,41%,15%,0.01,AAA,3.19%,168.55 ,148.4,46.2,-1.70%,14,广汽转债!
238,林洋转债!,113014,2017/11/13,林洋能源,601222,能源电力,电力设备,103.29,0.08%,-0.07%,5.26,0.19%,19,0.60%,110.3,8.59,0.95,61.23,68.70%,转股中,3.39年,1.39年,32.40%,19.90%,30,92,2.00%,1.41%,-0.31%,-0.66%,96.29,95.83,1.44,97.26,6.20%,38%,36%,16%,0.05,AA,4.33%,171.99 ,145.3,49.1,1.90%,25,林洋转债!
182,百合转债!,113520,2018/11/26,梦百合,603313,其他,家居用品,174.8,-0.33%,0.13%,24.99,-0.20%,81,47.50%,115.2,14.28,3.48,175,-0.10%,转股中,4.42年,2.42年,1.10%,2.00%,1,85,-9.15%,-9.68%,-12.90%,-13.00%,90.64,92.02,88.63,180.64,-3.20%,44%,<2%,16%,0.96,AA-,5.33%,174.70 ,174.6,82.6,3.50%,12,百合转债!
29,搜特转债!,128100,2020/4/9,搜于特,2503,服装纺织,服装行业,94.47,-0.25%,-0.14%,2.79,-4.78%,15,1.90%,117.3,5.36,1.61,52.05,81.50%,3月14天,5.76年,3.76年,9.30%,4.80%,8,86,3.90%,3.34%,2.45%,2.25%,86.8,90.46,2.09,92.55,2.10%,48%,23%,17%,0.08,AA,4.70%,175.97 ,136.9,46.4,-5.20%,35,搜特转债!
191,凯发转债!,123014,2018/8/21,凯发电气,300407,能源电力,电力设备,137.1,-2.77%,2.30%,8.03,-0.74%,428,265%,109.1,8.14,1.92,98.65,39.00%,转股中,3年51天,1年51天,4.70%,4.70%,1.2,24,-7.12%,-7.60%,-19.10%,-19.20%,93.25,88.45,22.72,111.18,23.30%,48%,62%,18%,0.63,A+,7.03%,176.10 ,175.6,82.3,0.00%,15,凯发转债!
151,长信转债!!,123022,2019/4/10,长信科技,300088,通信互联,通信设备,170.45,-1.50%,0.76%,10,-0.79%,33,5.40%,114.9,6.25,3.76,160,6.50%,转股中,4.78年,2.78年,1.40%,2.30%,3.5,244,-8.04%,-8.53%,-10.30%,-10.40%,91.36,94.18,71.88,166.06,2.60%,63%,28%,16%,0.93,AA,4.33%,176.95 ,180.9,86.7,4.10%,12,长信转债!!
213,大族转债!,128035,2018/3/5,大族激光,2008,机械装备,专用设备,105.981,-0.95%,0.93%,31.63,-0.85%,3.9,0.20%,108,52.3,4.03,60.48,75.20%,转股中,3.67年,1.67年,6.80%,4.10%,23,338,0.52%,0.11%,-0.82%,-1.27%,97.46,94.25,3.82,98.07,8.10%,44%,43%,16%,0.02,AA+,3.83%,181.18 ,151.5,54,0.60%,20,大族转债!
222,天康转债!!,128030,2018/1/29,天康生物,2100,农业,畜牧业,187.55,-3.92%,-1.12%,14.5,-5.04%,319,110%,112.3,8.05,3.13,180.12,4.10%,转股中,3.55年,1.55年,1.00%,1.80%,1.5,155,-13.70%,-14.20%,-24.40%,-24.60%,95.66,96.93,83.2,180.12,4.10%,47%,>100%,16%,1,AA,4.33%,191.65 ,195,98,-3.70%,11,天康转债!!
198,海澜转债!,110045,2018/7/31,海澜之家,600398,服装纺织,服装行业,99.31,-0.49%,0.49%,6.15,-0.16%,3,0.10%,111.6,12.02,2.06,51.16,94.10%,转股中,4年37天,2年37天,10.80%,5.60%,29,272,2.94%,2.39%,1.42%,1.20%,94.22,95.91,0.39,96.3,3.10%,31%,31%,16%,0.02,AA+,3.83%,193.41 ,147.5,51.5,1.00%,59,海澜转债!
233,嘉澳转债!,113502,2017/11/27,嘉澳环保,603822,石油天然,化工,102.96,-0.59%,0.60%,23.95,0.34%,1.1,0.60%,112.3,44.79,2.36,53.47,92.60%,转股中,3.43年,1.43年,10.50%,5.60%,1.9,18,2.62%,1.94%,-0.10%,-0.44%,94.69,94.34,1.13,95.47,7.80%,48%,48%,17%,0.02,AA-,5.33%,195.56 ,152.4,57.8,0.20%,33,嘉澳转债!
221,双环转债!,128032,2018/1/25,双环传动,2472,机械装备,通用设备,99.801,-0.19%,0.19%,4.98,-0.20%,5.8,0.60%,110.3,9.89,1.04,50.35,98.20%,转股中,3.55年,1.55年,29.20%,14.70%,10,34,2.92%,2.35%,1.75%,1.42%,95.63,95.17,0.9,96.08,3.90%,35%,35%,16%,0.01,AA,4.33%,198.00 ,149.2,53.6,-0.50%,52,双环转债!
206,金农转债!!,128036,2018/4/2,金新农,2548,农业,畜牧业,149.13,0.46%,-0.46%,9.55,1.92%,698,319%,110.3,9.62,2.22,99.27,50.20%,转股中,3.76年,1.76年,3.60%,3.50%,1.5,41,-7.84%,-8.28%,-14.40%,-14.60%,93.1,91.09,18.02,109.12,36.70%,46%,79%,17%,0,AA-,5.33%,199.33 ,199,105.9,-0.20%,17,金农转债!!
228,亚太转债!,128023,2017/12/26,亚太股份,2284,汽车,零部件制,97.899,-0.91%,0.90%,5.02,-0.99%,2.3,0.20%,112.3,10.34,1.52,48.55,102%,转股中,3.50年,1.50年,27.00%,13.10%,10,37,4.09%,3.41%,3.01%,2.66%,95.86,97.13,0.22,97.35,0.60%,41%,30%,17%,0.01,AA,4.33%,199.90 ,147.2,50.1,4.10%,67,亚太转债!
161,富祥转债!,123020,2019/3/29,富祥药业,300497,医药,原料药,212.05,5.97%,-0.32%,19.64,5.65%,708,419%,120.5,9.28,3.26,211.64,0.20%,转股中,4.73年,2.73年,0.90%,1.90%,0.8,90,-11.40%,-12.10%,-13.90%,-14.00%,89.47,94.74,116.9,211.64,0.20%,66%,<2%,16%,1,AA-,5.33%,212.25 ,212.5,117.7,-5.20%,20,富祥转债!
76,国轩转债,128086,2020/1/10,国轩高科,2074,汽车,零部件制,219.4,-5.10%,0.43%,28.05,-4.79%,2632,63.00%,115.3,12.19,3.54,230.11,-4.70%,17天,5.53年,3.53年,5.80%,13.40%,19,317,-11.10%,-11.60%,-17.40%,-17.50%,87.75,89.89,145.21,235.1,-6.70%,48%,<2%,16%,0.98,AA,4.70%,214.70 ,208.7,118.8,8.60%,30,国轩转债
59,新天转债,128091,2020/1/17,新天药业,2873,医药,中药,170.5,-2.86%,1.64%,18.32,-1.51%,614,200%,120,16.49,3.03,111.1,53.50%,30天,5.57年,3.57年,8.30%,9.20%,1.8,21,-6.25%,-6.80%,-11.90%,-12.10%,80.82,81.51,43.33,124.84,36.60%,60%,77%,16%,0.81,A+,7.40%,224.00 ,229.9,148.4,4.70%,18,新天转债
189,东音转债!!,128043,2018/8/27,罗欣药业,2793,医药,化学制药,216.999,1.26%,-1.34%,12.5,-0.08%,236,147%,115.1,6.27,4.71,199.36,8.80%,转股中,4年57天,2年57天,0.40%,0.80%,0.7,181,-14.40%,-14.90%,-19.40%,-19.50%,91.81,93.21,106.15,199.36,8.80%,73%,>100%,17%,1,AA-,5.33%,225.80 ,234.6,141.4,-6.30%,12,东音转债!!
207,岩土转债!,128037,2018/4/25,中化岩土,2542,建筑,建筑工程,100,-0.45%,0.46%,3.55,1.43%,2.1,0.40%,112.3,8.01,1.61,44.32,126%,转股中,3.77年,1.77年,9.40%,4.10%,6,64,3.18%,2.56%,1.44%,1.16%,94.74,95.99,0.09,96.08,4.10%,39%,39%,16%,0.01,AA,4.33%,226.00 ,155.7,59.7,0.80%,50,岩土转债!
165,尚荣转债!,128053,2019/3/7,尚荣医疗,2551,医药,医疗器械,196.199,-1.90%,-0.80%,6.85,-2.70%,308,81.30%,114.9,4.89,1.96,140.08,40.10%,转股中,4.69年,2.69年,3.40%,4.80%,1.9,56,-10.90%,-11.40%,-13.10%,-13.20%,91.7,94.54,45.55,140.08,40.10%,50%,>100%,16%,1,AA,4.33%,236.30 ,252.3,157.8,-3.40%,32,尚荣转债!
72,振德转债,113555,2020/1/14,振德医疗,603301,医药,医疗器械,257.41,-1.75%,0.92%,55.2,-0.84%,3039,267%,124.8,20.04,5.79,275.45,-6.50%,19天,5.54年,3.54年,5.70%,15.70%,4.4,77,-12.50%,-13.10%,-11.30%,-11.30%,85.52,92.48,189.29,281.77,-8.60%,64%,<2%,17%,0.98,AA-,5.70%,250.91 ,239.4,146.9,34.80%,17,振德转债
188,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,141,3.63%,-3.49%,3.88,1.31%,833,595%,112.9,5.79,1.28,67.01,110%,转股中,4.19年,2.19年,2.10%,1.40%,1,48,-5.27%,-5.78%,-12.40%,-12.60%,93.69,94.91,0.49,95.41,47.80%,44%,97%,16%,0.11,AA,4.33%,251.00 ,215,120.1,3.80%,19,蓝盾转债!!
248,顺昌转债!!,128010,2016/2/23,澳洋顺昌,2245,交通运输,物流业,106.26,0.02%,-0.02%,4.01,-0.50%,1,0.20%,109.6,9.25,1.92,43.35,145%,转股中,1.63年,回售中,12.90%,5.60%,5.1,39,1.93%,0.82%,回售中,回售中,100.27,102.57,0,102.57,3.60%,42%,55%,17%,0,AA,4.19%,251.26 ,169.2,66.6,2.60%,45,顺昌转债!!
143,亚药转债!,128062,2019/4/24,亚太药业,2370,医药,化学制药,80.692,0.10%,-0.10%,4.75,-0.84%,6.6,0.80%,119.8,16.25,6.32,29.23,176%,转股中,4.82年,2.82年,37.80%,11.10%,9.6,25,8.71%,7.91%,8.69%,8.44%,79.96,79.57,0.9,80.47,0.30%,66%,30%,16%,0,A-,9.03%,256.69 ,132.2,52.2,-2.60%,94,亚药转债!
245,洪涛转债!,128013,2016/8/23,洪涛股份,2325,建筑,装饰工程,102.637,0.15%,-0.15%,3.12,-0.32%,7.8,0.60%,111.3,8,1.29,39,163%,转股中,2年53天,53天,30.80%,12.00%,12,39,3.93%,2.91%,-2.61%,-3.71%,100.52,102.11,0,102.11,0.50%,35%,35%,16%,0,AA,4.19%,265.64 ,166.3,64.2,1.70%,94,洪涛转债!
112,晶瑞转债!,123031,2019/9/26,晶瑞股份,300655,石油天然,化工,281.4,0.14%,1.19%,46.51,1.33%,1726,821%,116.2,18.5,8.78,251.41,11.90%,转股中,5.23年,3.23年,0.90%,2.10%,0.8,88,-15.80%,-16.20%,-13.80%,-13.90%,81.6,80.62,170.78,251.41,11.90%,70%,>100%,18%,1,A+,7.40%,293.30 ,311.4,229.8,16.30%,15,晶瑞转债!
247,辉丰转债!!,128012,2016/5/17,*ST辉丰,2496,石油天然,农化,99.999,0.00%,0.00%,2.61,-0.38%,0,0.00%,104.3,7.71,1.46,33.85,195%,转股中,1.87年,回售中,21.50%,7.30%,8.4,39,2.29%,1.83%,回售中,回售中,103,92.14,10.86,103,-2.90%,45%,<2%,17%,0,A+,6.89%,295.00 ,166.1,63.1,18.00%,60,辉丰转债!!
201,广电转债!!,110044,2018/7/24,广电网络,600831,传媒娱乐,影视娱乐,223.81,7.17%,-3.57%,8.59,4.50%,2023,1298%,112.9,6.9,1.68,124.49,79.80%,转股中,4年21天,2年21天,1.20%,1.40%,0.7,61,-15.80%,-16.20%,-21.10%,-21.20%,94.2,95.43,38.6,134.04,67.00%,51%,>100%,17%,0.8,AA,4.33%,303.61 ,323.1,227.7,14.80%,11,广电转债!!
197,盛路转债!!,128041,2018/8/14,盛路通信,2446,通信互联,通信设备,211.2,-0.28%,0.28%,7.14,-0.70%,881,780%,115,6.85,2.29,104.23,103%,转股中,4年41天,2年41天,0.80%,0.90%,0.5,64,-14.00%,-14.50%,-19.30%,-19.40%,94.09,96.99,7.77,104.77,101.60%,57%,>100%,16%,0,AA,4.33%,314.20 ,318.2,221.2,-1.00%,12,盛路转债!!
241,模塑转债!!,127004,2017/8/16,模塑科技,700,汽车,零部件制,209.01,-1.88%,1.88%,7.38,-0.94%,818,292%,113.3,7.59,2.61,97.23,115%,转股中,2.99年,0.99年,2.00%,1.90%,1.3,68,-18.70%,-19.30%,-43.70%,-43.80%,97.09,100.4,7.67,108.07,93.40%,48%,>100%,17%,0,AA,4.19%,324.01 ,320.8,220.4,-6.20%,45,模塑转债!!
179,特发转债!,127008,2018/12/25,特发信息,70,通信互联,通信设备,329,-2.08%,-0.26%,9.16,-2.35%,3527,1757%,111.1,5.61,2.63,163.28,101%,转股中,3.45年,1.45年,0.80%,1.30%,0.6,75,-27.30%,-27.60%,-40.10%,-40.20%,95.15,96.2,67.08,163.28,101.50%,66%,>100%,17%,1,AA,4.33%,430.00 ,494.7,398.5,2.60%,15,特发转债!
168,凯龙转债!,128052,2019/1/21,凯龙股份,2783,石油天然,化工,333.8,5.63%,-4.68%,9.55,0.95%,1168,1084%,115,6.77,2.11,141.06,137%,转股中,4.54年,2.54年,0.90%,1.30%,0.3,36,-21.20%,-21.60%,-20.90%,-21.00%,92.39,95.24,45.83,141.06,136.60%,59%,>100%,17%,1,AA,4.33%,470.80 ,526.5,431.3,1.20%,12,凯龙转债!
116,英科转债!,123029,2019/9/10,英科医疗,300677,医药,医疗器械,519,-0.49%,-1.60%,81.59,-2.09%,523,67.50%,138.7,16.02,9.35,509.3,1.90%,转股中,5.19年,3.19年,0.80%,4.20%,1.5,180,-22.90%,-23.70%,-17.90%,-17.90%,89.79,105.04,404.26,509.3,1.90%,70%,>100%,17%,1,AA-,5.70%,520.90 ,528.7,423.7,15.20%,17,英科转债!
193,横河转债!,123013,2018/8/20,横河模具,300539,机械装备,专用设备,303.8,-2.94%,2.57%,6.87,-1.15%,804,681%,116,9.22,3.16,74.51,308%,转股中,4年50天,2年50天,2.50%,1.90%,0.4,15,-21.10%,-21.60%,-24.70%,-24.80%,89.29,88.27,10.52,98.79,207.50%,46%,>100%,17%,0.32,A+,7.03%,611.80 ,533.1,443.8,1.60%,17,横河转债!
