序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
232,济川转债!,110038,2017/11/29,济川药业,600566,医药,中药,115.03,-0.08%,0.73%,24.68,1.15%,16,2.20%,108.3,24.27,3.11,101.69,13.10%,转股中,2.40年,0.40年,3.10%,3.20%,6.3,201,-2.51%,-3.14%,-22.80%,-23.10%,98.75,98.25,13.37,111.62,3.10%,37%,23%,15%,0.57,AA,4.20%,128.13 ,128.4,29.6,8.90%,22,济川转债!
64,麦米转债,128089,2020/1/21,麦格米特,002851,电子,电子行业,130.01,0.02%,-0.53%,25.25,-0.59%,21,2.40%,113.3,20.31,5.92,124.32,4.60%,10天,5.51年,3.51年,5.50%,6.90%,6.6,119,-2.51%,-2.93%,-5.99%,-6.17%,84.89,84.08,49.44,133.52,-2.60%,62%,11%,16%,0.86,AA-,5.68%,134.61 ,135.7,50.8,-4.30%,18,麦米转债
250,九州转债!,110034,2016/1/29,九州通,600998,医药,医药商业,114.2,-0.87%,0.63%,17.94,-0.61%,25,1.50%,109.6,18.32,1.96,97.93,16.60%,转股中,1.57年,回售中,4.50%,4.40%,15,337,-2.61%,-3.71%,回售中,回售中,103,103.59,6.1,109.69,4.10%,28%,28%,15%,0.39,AA+,3.70%,130.80 ,130.5,26.9,0.00%,29,九州转债!
88,烽火转债,110062,2019/12/25,烽火通信,600498,通信互联,通信设备,128.85,0.16%,-0.85%,30.07,-0.92%,54,1.40%,111,25.99,3.34,115.7,11.40%,转股中,5.45年,3.45年,8.80%,10.10%,31,352,-2.75%,-3.10%,-5.93%,-6.10%,90.93,91.49,34.35,125.85,2.40%,43%,20%,16%,0.76,AAA,3.68%,140.25 ,142,50.5,2.30%,22,烽火转债
155,视源转债,128059,2019/4/2,视源股份,002841,电子,液晶显示,130.281,-0.55%,0.58%,95.8,0.04%,17,1.40%,113.9,74.97,12.78,127.78,2.00%,转股中,4.72年,2.72年,1.50%,1.90%,9.4,628,-2.86%,-3.36%,-7.76%,-7.96%,91.38,93.24,43.33,136.57,-4.60%,47%,<2%,16%,0.83,AA,4.42%,132.28 ,132.8,39.5,6.00%,13,视源转债
237,金禾转债!,128017,2017/11/27,金禾实业,002597,石油天然,化工,121,-0.49%,0.10%,22.73,-0.66%,2.7,0.40%,109.8,22.42,3.04,101.38,19.30%,转股中,3.36年,1.36年,4.70%,4.80%,6,127,-2.90%,-3.42%,-10.30%,-10.60%,96.04,95.22,19.02,114.24,5.90%,36%,29%,17%,0.6,AA,4.42%,140.30 ,140.6,44.6,1.70%,12,金禾转债!
105,太极转债,128078,2019/11/8,太极股份,002368,计算机及,软件开发,138.12,2.18%,-0.45%,41.03,2.06%,28,2.00%,117.3,31.61,5.52,129.8,6.40%,转股中,5.33年,3.33年,5.90%,7.70%,10,169,-3.07%,-3.61%,-7.92%,-8.10%,88.61,92.37,46.77,139.14,-0.70%,49%,15%,16%,0.84,AA,4.68%,144.52 ,146.4,54.1,2.00%,14,太极转债
252,航信转债!!,110031,2015/6/30,航天信息,600271,计算机及,软件开发,110.31,-0.33%,0.33%,16.84,-0.12%,2.1,0.10%,107,21.79,2.83,77.28,42.70%,转股中,0.97年,回售中,7.70%,5.90%,24,313,-3.08%,-4.38%,回售中,回售中,100.27,104.04,0.25,104.29,5.80%,40%,43%,17%,0.03,AAA,2.92%,153.01 ,143.3,39.3,2.80%,15,航信转债!!
89,克来转债,113552,2019/12/19,克来机电,603960,机械装备,机器人及,140.46,5.26%,-2.41%,27.17,3.15%,96,38.80%,118.5,19.78,7.9,137.36,2.30%,转股中,5.45年,3.45年,2.60%,3.60%,1.8,68,-3.14%,-3.70%,-7.91%,-8.12%,81.22,81.2,66.05,147.25,-4.60%,57%,<2%,17%,0.91,A+,7.38%,142.76 ,143.6,62.3,9.20%,15,克来转债
4,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,137.41,2.00%,0.33%,61.53,3.07%,16,2.40%,114.2,54.97,13.92,111.93,22.80%,4月10天,5.84年,3.84年,1.10%,1.30%,5,442,-3.17%,-3.58%,-6.84%,-7.00%,86.48,87.87,35.62,123.49,11.30%,54%,34%,16%,0.76,AA,4.68%,160.21 ,162.9,75,0.20%,5,健友转债
86,先导转债,123036,2020/1/10,先导智能,300450,机械装备,专用设备,137.1,1.31%,1.71%,47.8,3.73%,28,2.00%,115.1,39.15,10.36,122.09,12.30%,转股中,5.47年,3.47年,2.40%,2.90%,10,421,-3.20%,-3.66%,-7.47%,-7.64%,87.86,90.03,41.84,131.88,4.00%,65%,26%,16%,0.81,AA,4.68%,149.40 ,152.1,62.1,9.20%,20,先导转债
185,顾家转债,113518,2018/10/9,顾家家居,603816,其他,家居用品,131.6,0.24%,0.84%,45.94,1.30%,15,1.10%,114.9,35.42,4.79,129.7,1.50%,转股中,4.23年,2.23年,3.80%,5.00%,11,276,-3.22%,-3.82%,-9.68%,-9.92%,93.35,96.09,42.13,138.22,-4.80%,43%,<2%,16%,0.83,AA,4.42%,133.10 ,133.5,37.4,1.40%,11,顾家转债
177,寒锐转债!!,123017,2018/12/24,寒锐钴业,300618,有色金属,小金属,127.9,1.03%,-1.01%,62,0.03%,33,6.40%,110.8,57.48,9.6,107.86,18.60%,转股中,4.41年,2.41年,2.40%,2.60%,4,167,-3.26%,-3.68%,-8.01%,-8.23%,90.26,88.2,19.77,107.97,18.50%,71%,>100%,16%,0.91,AA-,5.42%,146.50 ,147.9,57.7,19.40%,15,寒锐转债!!
131,一心转债,128067,2019/5/17,一心堂,002727,医药,医药商业,132.3,2.04%,2.34%,33.34,5.34%,22,2.70%,112.9,26.83,4.04,124.26,6.50%,转股中,4.83年,2.83年,3.20%,3.90%,6,191,-3.29%,-3.75%,-7.97%,-8.16%,90.95,92,41.38,133.39,-0.80%,40%,19%,16%,0.82,AA,4.42%,138.80 ,140.3,48.3,9.90%,20,一心转债
57,乐普转债,123040,2020/1/23,乐普医疗,300003,医药,医疗器械,129.465,0.50%,0.40%,36.66,1.21%,22,2.20%,111.1,32.19,8.36,113.89,13.70%,17天,4.54年,2.54年,1.10%,1.30%,7.5,653,-3.35%,-3.78%,-8.47%,-8.60%,92.03,93.52,29.89,123.42,4.90%,42%,26%,16%,0.74,AA+,3.92%,143.17 ,145,51.5,3.00%,20,乐普转债
17,长集转债,128105,2020/5/13,长青集团,002616,城市公用,三废处理,140.498,0.72%,-0.88%,11.8,-0.17%,31,2.80%,115.3,8.11,3.56,145.5,-3.40%,3月25天,5.80年,3.80年,9.10%,13.30%,8,88,-3.41%,-3.85%,-7.41%,-7.57%,86.73,88.89,64.57,153.46,-8.40%,36%,<2%,17%,0.9,AA,4.68%,137.10 ,135.5,46.6,10.90%,7,长集转债
59,璞泰转债!,113562,2020/2/4,璞泰来,603659,电子,元器件制,133.03,2.30%,2.57%,99.76,6.17%,29,2.50%,113.3,82.73,12.38,120.59,10.30%,16天,4.53年,2.53年,2.00%,2.40%,8.7,434,-3.52%,-4.02%,-9.40%,-9.52%,90.86,93.35,35.78,129.14,3.00%,52%,25%,16%,0.79,AA,4.42%,143.33 ,145.5,52.1,10.40%,18,璞泰转债!
9,春秋转债,113577,2020/5/13,春秋电子,603890,电子,电子行业,145.43,-1.19%,0.45%,17.1,-0.81%,340,96.30%,118.2,11.06,2.98,154.61,-5.90%,4月0天,5.81年,3.81年,3.70%,5.70%,2.4,66,-3.57%,-4.08%,-8.13%,-8.30%,83.77,86.33,77.04,163.37,-11.00%,65%,<2%,18%,0.91,AA-,5.68%,139.53 ,136.2,49.9,8.30%,7,春秋转债
28,海大转债,128102,2020/4/16,海大集团,002311,农业,畜牧业,140.5,1.31%,0.10%,48.08,1.61%,70,1.80%,114.1,34.74,8.08,138.4,1.50%,3月5天,5.74年,4.74年,3.70%,5.20%,28,760,-3.60%,-4.02%,-5.92%,-6.07%,85.6,90.49,54.84,145.33,-3.30%,34%,<2%,16%,0.88,AA+,4.18%,142.00 ,142.6,52.1,3.20%,13,海大转债
1,N蓝帆转,128108,2020/6/19,蓝帆医疗,002382,医药,医疗器械,141.01,41.00%,0.00%,29.11,1.96%,5088,119%,113.3,17.79,3.24,163.63,-13.80%,5月14天,5.93年,4.93年,11.20%,18.30%,31,281,-3.68%,-4.06%,-5.58%,-5.76%,83.95,86.82,83.33,170.15,-17.10%,46%,<2%,17%,0.93,AA,4.68%,127.21 ,118.4,31.6,17.90%,8,N蓝帆转
55,博威转债,113031,2020/2/17,博威合金,601137,有色金属,铜金属,132.15,1.51%,2.96%,14.91,5.15%,126,8.00%,111.3,11.29,2.56,132.06,0.10%,24天,4.55年,3.55年,11.80%,15.50%,12,102,-3.74%,-4.17%,-6.38%,-6.55%,88.33,91.62,46.85,138.47,-4.60%,40%,13%,16%,0.87,AA,4.42%,132.25 ,132.2,40.6,8.80%,16,博威转债
180,科森转债!!,113521,2018/12/7,科森科技,603626,通信互联,通信设备,136.67,1.61%,1.11%,11.7,3.27%,51,24.90%,115.2,8.7,2.72,134.48,1.60%,转股中,4.40年,2.40年,2.70%,3.70%,1.5,56,-3.88%,-4.46%,-10.30%,-10.50%,92.76,95.62,48.27,143.89,-5.00%,58%,<2%,18%,0.83,AA,4.42%,138.27 ,138.9,43.2,1.20%,29,科森转债!!
188,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,133.4,-1.61%,1.31%,4.12,-1.67%,72,53.80%,112.9,5.79,1.36,71.16,87.50%,转股中,4年52天,2年52天,1.90%,1.40%,1,51,-4.03%,-4.55%,-10.50%,-10.70%,93.68,94.76,1.89,96.65,38.00%,44%,85%,16%,0.18,AA,4.42%,220.90 ,195.6,100.9,9.00%,19,蓝盾转债!!
54,东财转2,123041,2020/2/14,东方财富,300059,金融,证券行业,139.5,2.41%,3.74%,18.15,7.08%,998,9.90%,110.5,13.13,5.52,138.23,0.90%,25天,5.56年,3.56年,5.00%,6.90%,73,1463,-4.15%,-4.47%,-8.04%,-8.14%,87.85,88.24,57.06,145.3,-4.00%,48%,18%,18%,0.87,AA+,4.18%,140.40 ,140.8,52.5,18.20%,39,东财转2
96,通光转债!,123034,2019/11/28,通光线缆,300265,通信互联,通信设备,148.9,-1.65%,-0.61%,10.82,-2.26%,325,130%,118.5,7.97,3.6,135.76,9.70%,转股中,5.37年,3.37年,4.30%,5.90%,1.7,38,-4.24%,-4.80%,-9.75%,-9.93%,81.11,81.54,54.22,135.76,9.70%,56%,>100%,17%,1,A+,7.38%,158.60 ,162,80.5,-1.00%,29,通光转债!
32,博特转债,113571,2020/4/1,苏博特,603916,建筑,水泥,154.83,-0.17%,-0.55%,30.73,-0.77%,35,3.20%,120.8,18.88,3.91,162.76,-4.90%,2月28天,5.72年,3.72年,7.30%,11.90%,7,95,-4.32%,-4.90%,-9.79%,-9.96%,84.22,88.65,81.7,170.35,-9.10%,49%,<2%,17%,0.93,AA-,5.68%,149.93 ,146.9,58.2,8.80%,17,博特转债
145,精测转债!!,123025,2019/4/19,精测电子,300567,电子,液晶显示,144.5,-0.41%,-0.98%,69.35,-1.39%,81,18.00%,117.3,49.95,12.19,138.84,4.10%,转股中,4.77年,2.77年,1.80%,2.50%,3.1,171,-4.36%,-4.95%,-10.70%,-10.90%,88.91,91.68,47.16,138.84,4.10%,73%,>100%,17%,1,AA-,5.42%,148.60 ,150.2,58.5,-1.10%,20,精测转债!!
212,玲珑转债!,113019,2018/3/22,玲珑轮胎,601966,汽车,零部件制,126.75,0.60%,1.06%,21.04,2.33%,10,0.40%,112.5,18.12,2.25,116.11,9.20%,转股中,2.69年,0.69年,7.90%,9.20%,20,252,-4.38%,-5.18%,-23.90%,-24.10%,98.15,102.14,22.16,124.3,2.00%,32%,23%,16%,0.71,AA+,3.70%,135.95 ,137.4,35.2,7.10%,10,玲珑转债!
91,顺丰转债,128080,2019/12/9,顺丰控股,002352,交通运输,物流业,138.88,-0.19%,0.23%,55.99,0.04%,306,4.20%,109.2,40.15,5.77,139.45,-0.40%,转股中,5.41年,3.41年,2.10%,3.00%,53,2472,-4.39%,-4.69%,-8.27%,-8.37%,89.89,90.03,54.89,144.91,-4.20%,29%,<2%,16%,0.89,AAA,3.68%,138.48 ,138.3,48.3,12.10%,23,顺丰转债
211,艾华转债!,113504,2018/3/23,XD艾华集,603989,电子,元器件制,132,1.67%,-0.31%,27.68,1.58%,17,1.90%,110.3,21.13,4.95,131,0.80%,转股中,3.69年,1.69年,6.30%,8.20%,6.8,108,-4.83%,-5.30%,-10.60%,-10.80%,94.91,94.3,43.51,137.81,-4.20%,41%,<2%,16%,0.87,AA,4.42%,132.80 ,133,38.1,0.70%,10,艾华转债!
167,联泰转债!,113526,2019/2/18,联泰环保,603797,城市公用,三废处理,138.8,0.04%,-0.13%,11.66,-0.09%,13,4.60%,110.8,8.72,2.55,133.72,3.80%,转股中,4.59年,2.59年,5.60%,7.40%,2.1,37,-4.87%,-5.27%,-10.10%,-10.30%,91.79,91.21,42.51,133.72,3.80%,46%,>100%,18%,1,AA,4.42%,142.60 ,143.9,52.1,2.80%,9,联泰转债!
56,希望转债,127015,2020/2/4,新 希 望,000876,农业,畜牧业,145.38,1.17%,-0.29%,29.1,0.97%,172,3.00%,110.2,19.63,4.43,148.24,-1.90%,17天,5.54年,3.54年,3.30%,4.80%,40,1227,-4.95%,-5.26%,-8.98%,-9.10%,90.07,90.49,63.44,153.93,-5.60%,40%,<2%,16%,0.91,AAA,3.68%,143.48 ,142.5,52,3.40%,34,希望转债
67,深南转债,128088,2020/1/16,深南电路,002916,电子,元器件制,153.32,0.21%,-0.31%,163.46,-0.10%,164,7.00%,115.1,105.79,10.91,154.51,-0.80%,8天,5.51年,3.51年,2.00%,3.00%,15,777,-5.15%,-5.60%,-10.20%,-10.10%,87.71,89.89,71.12,161.01,-4.80%,65%,<2%,16%,0.92,AA,4.68%,152.52 ,152.1,62.2,4.60%,34,深南转债
253,电气转债!,113008,2015/2/16,上海电气,601727,能源电力,电力设备,110.19,0.99%,0.84%,5.19,4.85%,95,1.90%,106.6,5.13,1.24,101.17,8.90%,转股中,0.62年,回售中,5.70%,5.70%,45,786,-5.22%,-7.12%,回售中,回售中,103,104.72,3.72,108.44,1.60%,31%,28%,16%,0.38,AAA,2.92%,119.09 ,119.2,14.5,11.20%,29,电气转债!
191,凯发转债!,123014,2018/8/21,凯发电气,300407,能源电力,电力设备,129.899,-1.78%,1.78%,8.09,0.00%,60,39.20%,109.1,8.12,1.94,99.63,30.40%,转股中,3年35天,1年35天,4.70%,4.70%,1.2,25,-5.56%,-6.06%,-16.60%,-16.80%,93.43,88.49,23.3,111.78,16.20%,47%,48%,18%,0.64,A+,7.12%,160.30 ,160.2,66.7,1.50%,15,凯发转债!
75,新莱转债,123037,2020/1/22,新莱应材,300260,机械装备,通用设备,162.251,3.68%,0.26%,19.47,4.12%,1105,247%,118.2,11.18,4.96,174.15,-6.80%,7天,5.49年,3.49年,7.10%,12.40%,2.8,39,-5.71%,-6.24%,-11.10%,-11.30%,80.77,80.69,100.49,181.18,-10.40%,66%,<2%,17%,0.96,A+,7.38%,155.45 ,150.4,69.6,9.30%,16,新莱转债
61,新天转债,128091,2020/1/17,新天药业,002873,医药,中药,172.412,-0.39%,-0.18%,19.08,-0.68%,275,90.10%,120,16.49,3.16,115.71,49.00%,14天,5.52年,3.52年,7.90%,9.20%,1.8,22,-6.49%,-7.05%,-12.30%,-12.40%,81.13,81.85,46.84,128.68,34.00%,58%,68%,16%,0.84,A+,7.38%,221.41 ,229.1,147.3,2.80%,18,新天转债
206,金农转债!!,128036,2018/4/2,金新农,002548,农业,畜牧业,142,-1.54%,1.54%,7.23,-0.14%,124,59.00%,110.3,7.39,1.68,97.83,45.10%,转股中,3.71年,1.71年,3.60%,3.50%,1.5,41,-6.69%,-7.14%,-13.20%,-13.30%,93.16,91.01,16.98,107.99,31.50%,48%,71%,17%,0,AA-,5.42%,187.10 ,186.2,93,-18.10%,17,金农转债!!
223,太阳转债!,128029,2018/1/16,太阳纸业,002078,造纸包装,造纸行业,128.7,2.15%,-1.27%,9.58,1.27%,6,0.40%,107.8,8.65,1.66,110.75,16.20%,转股中,2.50年,0.50年,4.80%,5.30%,12,248,-6.90%,-7.43%,-33.40%,-33.70%,98.55,98.52,19.69,118.21,8.90%,39%,32%,16%,0.69,AA+,3.70%,144.90 ,146.6,48.1,6.70%,8,太阳转债!
224,赣锋转债!,128028,2018/1/19,赣锋锂业,002460,有色金属,小金属,140,2.19%,-1.66%,54.5,0.63%,162,12.80%,109.3,42.28,8.57,128.9,8.60%,转股中,3.50年,1.50年,1.30%,1.70%,9.2,705,-6.92%,-7.37%,-15.00%,-15.20%,95,94.18,41.21,135.39,3.40%,58%,23%,17%,0.85,AA,4.42%,148.60 ,151.1,56.1,8.40%,14,赣锋转债!
195,威帝转债,113514,2018/8/13,威帝股份,603023,汽车,零部件制,140.64,0.85%,2.00%,5.04,3.28%,395,290%,111.1,3.99,3.31,126.32,11.30%,转股中,3年28天,1年28天,3.50%,4.50%,1,27,-7.48%,-8.07%,-21.60%,-21.80%,93.55,90.22,43.25,133.47,5.40%,51%,34%,18%,0.87,A+,7.12%,151.94 ,155,61.4,-4.70%,29,威帝转债
182,百合转债!,113520,2018/11/26,梦百合,603313,其他,家居用品,169.6,-0.07%,0.07%,24.16,0.00%,116,75.50%,115.2,14.28,3.37,169.19,0.20%,转股中,4.38年,2.38年,1.10%,1.90%,0.9,82,-8.60%,-9.14%,-12.60%,-12.70%,90.64,91.89,83.11,175,-3.10%,44%,<2%,16%,0.95,AA-,5.42%,169.80 ,170,78.1,-3.20%,12,百合转债!
151,长信转债!!,123022,2019/4/10,长信科技,300088,通信互联,通信设备,180,1.69%,-0.63%,10.92,1.11%,271,43.20%,114.9,6.15,4.11,177.56,1.40%,转股中,4.74年,2.74年,1.30%,2.30%,3.5,266,-9.18%,-9.66%,-11.40%,-11.50%,91.3,93.98,88.9,182.88,-1.60%,62%,<2%,16%,0.96,AA,4.42%,181.40 ,182.4,88.5,11.80%,12,长信转债!!
169,溢利转债!,123018,2019/1/23,溢多利,300381,医药,原料药,178.83,1.12%,-1.12%,14.86,0.00%,1225,510%,114.9,8.35,2.63,177.96,0.50%,转股中,4.50年,2.50年,2.00%,3.50%,1.4,68,-9.52%,-10.00%,-12.80%,-12.90%,89.97,91.06,86.9,177.96,0.50%,39%,<2%,17%,1,AA-,5.42%,179.33 ,179.7,88.6,18.80%,13,溢利转债!
204,新泉转债!!,113509,2018/6/22,新泉股份,603179,汽车,零部件制,164.91,5.11%,1.68%,23.71,7.14%,158,40.80%,110.3,14.22,3.26,166.74,-1.10%,转股中,3.95年,1.95年,3.40%,5.70%,2.4,70,-9.82%,-10.20%,-15.50%,-15.70%,93.86,93.26,78.41,171.67,-3.90%,51%,<2%,17%,0.95,AA,4.42%,163.81 ,163.1,69.2,16.90%,12,新泉转债!!
161,富祥转债!,123020,2019/3/29,富祥药业,300497,医药,原料药,206.3,-1.05%,0.00%,18.8,-1.05%,257,163%,120.5,9.28,3.12,202.59,1.80%,转股中,4.69年,2.69年,0.90%,1.80%,0.8,86,-11.00%,-11.60%,-13.80%,-13.90%,89.45,94.58,108.01,202.59,1.80%,66%,>100%,16%,1,AA-,5.42%,208.10 ,210,115.4,-1.20%,20,富祥转债!
165,尚荣转债!,128053,2019/3/7,尚荣医疗,002551,医药,医疗器械,200.5,-0.99%,-0.15%,7.81,-1.14%,385,100%,114.9,4.89,2.23,159.71,25.50%,转股中,4.65年,2.65年,3.00%,4.80%,1.9,64,-11.50%,-11.90%,-13.70%,-13.80%,91.65,94.34,65.38,159.71,25.50%,51%,>100%,16%,1,AA,4.42%,226.00 ,241.3,146.9,8.50%,32,尚荣转债!
78,国轩转债,128086,2020/1/10,国轩高科,002074,汽车,零部件制,229.11,5.67%,0.83%,29.35,6.65%,2995,72.70%,115.3,12.19,3.71,240.77,-4.80%,1.3天,5.49年,3.49年,5.60%,13.40%,19,331,-11.90%,-12.30%,-10.50%,-10.60%,87.98,90.16,155.57,245.73,-6.80%,48%,<2%,16%,0.98,AA,4.68%,224.31 ,217.4,127.3,3.00%,30,国轩转债
197,盛路转债!!,128041,2018/8/14,盛路通信,002446,通信互联,通信设备,205,-1.40%,1.40%,7.18,-1.10%,135,123%,115,6.85,2.3,104.82,95.60%,转股中,4年25天,2年25天,0.80%,0.90%,0.5,65,-13.50%,-14.00%,-19.20%,-19.40%,94.08,96.84,8.41,105.24,94.80%,49%,>100%,16%,0,AA,4.42%,300.60 ,305.2,208.3,1.20%,12,盛路转债!!
189,东音转债!!,128043,2018/8/27,罗欣药业,002793,医药,化学制药,210.66,-1.33%,0.26%,12.98,-1.07%,45,28.80%,115.1,6.27,4.89,207.02,1.80%,转股中,4年41天,2年41天,0.40%,0.80%,0.7,188,-13.90%,-14.40%,-19.30%,-19.40%,91.84,93.1,113.92,207.02,1.80%,73%,>100%,17%,1,AA-,5.42%,212.46 ,214.3,121.2,1.60%,12,东音转债!!
201,广电转债!!,110044,2018/7/24,广电网络,600831,传媒娱乐,影视娱乐,205.84,-1.25%,0.79%,7.85,-0.63%,210,143%,112.9,6.9,1.54,113.77,80.90%,转股中,4年5.3天,2年5.3天,1.30%,1.40%,0.7,56,-14.10%,-14.60%,-20.00%,-20.10%,94.2,95.29,29.98,125.26,64.30%,51%,>100%,17%,0.73,AA,4.42%,286.74 ,297.9,202.6,-3.80%,11,广电转债!!
222,天康转债!!,128030,2018/1/29,天康生物,002100,农业,畜牧业,191.889,-0.44%,0.18%,15.12,-0.26%,334,120%,112.3,7.85,3.27,192.61,-0.40%,转股中,3.50年,1.50年,0.90%,1.70%,1.5,162,-14.40%,-14.90%,-25.90%,-26.00%,95.7,96.82,95.79,192.61,-0.40%,47%,<2%,16%,1,AA,4.42%,191.49 ,191.2,94.3,3.80%,11,天康转债!!
112,晶瑞转债!,123031,2019/9/26,晶瑞股份,300655,石油天然,化工,267.915,-1.10%,2.47%,41.97,1.38%,227,112%,116.2,18.5,7.92,226.86,18.10%,转股中,5.19年,3.19年,0.90%,2.10%,0.8,79,-15.10%,-15.50%,-13.60%,-13.70%,81.9,80.95,145.92,226.87,18.10%,69%,>100%,18%,1,A+,7.38%,286.02 ,309,227.1,-0.20%,15,晶瑞转债!
74,振德转债,113555,2020/1/14,振德医疗,603301,医药,医疗器械,321.34,1.51%,0.33%,45.7,1.87%,1514,108%,124.8,14.01,4.79,326.2,-1.50%,3.3天,5.49年,3.49年,4.90%,16.00%,4.4,90,-16.10%,-16.60%,-13.20%,-13.20%,85.78,92.8,239.64,332.44,-3.30%,69%,<2%,17%,0.98,AA-,5.68%,319.84 ,316.5,223.7,5.30%,16,振德转债
241,模塑转债!!,127004,2017/8/16,模塑科技,000700,汽车,零部件制,210.301,-0.57%,0.57%,7.61,0.13%,344,122%,113.3,7.59,2.69,100.26,110%,转股中,2.95年,0.95年,1.90%,1.90%,1.3,70,-19.10%,-19.80%,-45.90%,-46.00%,97.25,100.55,1.42,101.97,106.20%,48%,>100%,17%,0,AA,4.20%,320.30 ,320.3,219.8,1.50%,44,模塑转债!!
193,横河转债!,123013,2018/8/20,横河模具,300539,机械装备,专用设备,281,-2.77%,2.67%,6.9,-0.29%,195,180%,116,9.22,3.18,74.84,275%,转股中,4年34天,2年34天,2.50%,1.90%,0.4,15,-19.80%,-20.30%,-24.20%,-24.30%,89.38,88.23,10.61,98.84,184.30%,44%,>100%,17%,0.32,A+,7.12%,556.00 ,487.2,397.8,1.40%,17,横河转债!
168,凯龙转债!,128052,2019/1/21,凯龙股份,002783,石油天然,化工,315.57,-0.24%,-1.57%,9.77,-1.81%,141,137%,115,6.77,2.16,144.31,119%,转股中,4.50年,2.50年,0.90%,1.30%,0.3,37,-20.40%,-20.80%,-20.80%,-20.90%,92.34,95.05,49.26,144.31,118.70%,58%,>100%,17%,1,AA,4.42%,434.57 ,486.8,391.8,2.50%,13,凯龙转债!
116,英科转债!,123029,2019/9/10,英科医疗,300677,医药,医疗器械,709.5,6.69%,0.38%,112,7.07%,2537,249%,138.7,16.02,12.84,699.13,1.50%,转股中,5年55天,3年55天,0.60%,4.20%,1.5,246,-27.70%,-28.40%,-19.50%,-19.60%,90.06,105.39,593.74,699.13,1.50%,71%,>100%,17%,1,AA-,5.68%,711.00 ,719.9,614.5,28.40%,17,英科转债!
179,特发转债!,127008,2018/12/25,特发信息,000070,通信互联,通信设备,355,-4.05%,2.93%,9.68,-1.12%,684,314%,111.1,5.61,2.78,172.55,106%,转股中,3.40年,1.40年,0.80%,1.30%,0.6,79,-29.20%,-29.50%,-42.80%,-42.90%,95.2,96.1,76.45,172.55,105.70%,53%,>100%,17%,1,AA,4.42%,461.00 ,537.5,441.4,7.00%,16,特发转债!
